"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","circ_tronco_cm_cat"
4685,"Morera","04/08/2011 13:36","Medio (4 - 8 mts)",60,"Mediano",-68.8367739051,-32.8652976939,4,"Cuarta Oeste",1173332.70145,"0","medio"
40632,"Fresno europeo","12/04/2011 10:55","Medio (4 - 8 mts)",47,"Mediano",-68.8451207249,-32.8839731467,1,"Parque Central",1655357.93265,"0","bajo"
44649,"Morera","25/08/2011 12:37","Alto (> 8 mts)",132,"Grande",-68.8228879846,-32.866558181,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
37798,"Paraiso","10/12/2010 10:46","Alto (> 8 mts)",170,"Grande",-68.8495612487,-32.8720537623,6,"Residencial Norte",2694682.37982,"0","muy alto"
7012,"Fresno americano","10/06/2011 09:55","Bajo (2 - 4 mts)",25,"Mediano",-68.8540283102,-32.8982506853,5,"Residencial Sur",2423808.92355,"0","bajo"
42261,"Morera","03/05/2011 11:17","Medio (4 - 8 mts)",70,"Grande",-68.8382664242,-32.8757592341,1,"Parque Central",1655357.93265,"0","medio"
33694,"Morera","10/05/2011 13:49","Alto (> 8 mts)",180,"Grande",-68.857846475,-32.8861279744,5,"Residencial Sur",2423808.92355,"0","muy alto"
2029,"Acacia SP","01/11/2011 09:20","Medio (4 - 8 mts)",90,"Grande",-68.834635671,-32.8947646754,3,"Parque O'Higgins",1531146.02653,"1","medio"
7083,"Fresno europeo","02/06/2011 13:30","Medio (4 - 8 mts)",65,"Grande",-68.8603097277,-32.896958423,5,"Residencial Sur",2423808.92355,"0","medio"
39949,"Morera","28/04/2011 09:58","Medio (4 - 8 mts)",160,"Grande",-68.8450102986,-32.8766247533,1,"Parque Central",1655357.93265,"0","alto"
9544,"Morera","08/02/2011 12:12","Medio (4 - 8 mts)",54,"Mediano",-68.8548703402,-32.8648882766,6,"Residencial Norte",2694682.37982,"0","medio"
36182,"Fresno europeo","31/03/2011 10:55","Alto (> 8 mts)",95,"Grande",-68.8562959426,-32.8771914659,6,"Residencial Norte",2694682.37982,"0","medio"
2797,"Paraiso","11/11/2011 09:08","Medio (4 - 8 mts)",85,"Grande",-68.828839042,-32.8851628085,3,"Parque O'Higgins",1531146.02653,"0","medio"
21786,"Morera","13/05/2011 11:16","Alto (> 8 mts)",158,"Grande",-68.8560448791,-32.8933145026,5,"Residencial Sur",2423808.92355,"0","alto"
2347,"Morera","31/10/2011 09:00","Medio (4 - 8 mts)",53,"Mediano",-68.8343293771,-32.8889093688,3,"Parque O'Higgins",1531146.02653,"0","medio"
27185,"Fresno europeo","26/10/2011 12:42","Alto (> 8 mts)",190,"Grande",-68.8361167869,-32.8909859414,3,"Parque O'Higgins",1531146.02653,"0","muy alto"
35203,"Fresno europeo","23/03/2011 10:34","Medio (4 - 8 mts)",83,"Grande",-68.8523158952,-32.8820163852,1,"Parque Central",1655357.93265,"0","medio"
44408,"Caducifolio","18/10/2011 11:09","Muy bajo (1 - 2 mts)",6,"Chico",-68.8377578961,-32.885851685,3,"Parque O'Higgins",1531146.02653,"0","bajo"
4852,"Fresno europeo","27/07/2011 09:52","Medio (4 - 8 mts)",44,"Mediano",-68.8393535131,-32.8663471623,4,"Cuarta Oeste",1173332.70145,"0","bajo"
29503,"Morera","18/02/2011 11:19","Alto (> 8 mts)",116,"Grande",-68.8450472961,-32.8922693418,2,"Barrio Civico",2366816.36021,"1","alto"
43518,"Morera","20/10/2011 15:35","Bajo (2 - 4 mts)",44,"Mediano",-68.8309711026,-32.8814585772,3,"Parque O'Higgins",1531146.02653,"0","bajo"
34694,"Morera","01/04/2011 14:00","Muy bajo (1 - 2 mts)",25,"Mediano",-68.8499767635,-32.877146938,6,"Residencial Norte",2694682.37982,"0","bajo"
23490,"Morera","24/01/2011 16:36","Alto (> 8 mts)",210,"Grande",-68.8489310164,-32.9033060967,2,"Barrio Civico",2366816.36021,"1","muy alto"
9047,"Fresno europeo","14/02/2011 13:27","Alto (> 8 mts)",80,"Grande",-68.8556547431,-32.8664659299,6,"Residencial Norte",2694682.37982,"0","medio"
36298,"Morera","04/04/2011 10:29","Medio (4 - 8 mts)",110,"Grande",-68.8541622984,-32.8765940373,6,"Residencial Norte",2694682.37982,"1","alto"
35167,"Jacarand","30/03/2011 10:01","Medio (4 - 8 mts)",31,"Mediano",-68.851789842,-32.8816494664,1,"Parque Central",1655357.93265,"0","bajo"
48403,"Morera","01/09/2011 11:25","Alto (> 8 mts)",170,"Grande",-68.8303263644,-32.8689944997,4,"Cuarta Este Área Fundacional",1822015.85685,"0","muy alto"
42248,"Morera","28/04/2011 13:47","Alto (> 8 mts)",180,"Grande",-68.8386685701,-32.8746526613,1,"Parque Central",1655357.93265,"0","muy alto"
31098,"Acer","08/02/2011 13:13","Alto (> 8 mts)",132,"Grande",-68.8541378133,-32.8646691621,6,"Residencial Norte",2694682.37982,"0","alto"
10015,"Morera","03/11/2010 12:08","Medio (4 - 8 mts)",35,"Mediano",-68.8515402728,-32.8696640963,6,"Residencial Norte",2694682.37982,"0","bajo"
47842,"Fresno europeo","21/09/2011 09:37","Alto (> 8 mts)",118,"Grande",-68.8278885051,-32.8732104659,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
3408,"Olmo bola","23/08/2011 09:40","Medio (4 - 8 mts)",80,"Grande",-68.8332020869,-32.8675125801,4,"Cuarta Oeste",1173332.70145,"0","medio"
30470,"Fresno europeo","18/02/2011 11:55","Muy bajo (1 - 2 mts)",11,"Chico",-68.8406712227,-32.8891944854,3,"Parque O'Higgins",1531146.02653,"0","bajo"
20972,"Morera","14/06/2011 13:49","Alto (> 8 mts)",70,"Grande",-68.8626971049,-32.9017936071,5,"Residencial Sur",2423808.92355,"0","medio"
38564,"Prunas","20/12/2010 12:24","Alto (> 8 mts)",90,"Grande",-68.8525059214,-32.8706222611,6,"Residencial Norte",2694682.37982,"0","medio"
38374,"Paraiso","05/11/2010 11:26","Alto (> 8 mts)",160,"Grande",-68.8530856628,-32.8701563678,6,"Residencial Norte",2694682.37982,"1","alto"
21076,"Perenne","23/06/2011 10:17","Medio (4 - 8 mts)",100,"Grande",-68.8631027137,-32.9003524295,5,"Residencial Sur",2423808.92355,"0","alto"
40772,"Morera","19/04/2011 09:15","Alto (> 8 mts)",146,"Grande",-68.841487178,-32.8836094682,1,"Parque Central",1655357.93265,"0","alto"
11382,"Acer","25/01/2011 13:06","Muy bajo (1 - 2 mts)",2,"Chico",-68.8500712828,-32.9000176173,2,"Barrio Civico",2366816.36021,"0","bajo"
8446,"Morera","09/02/2011 17:16","Medio (4 - 8 mts)",82,"Grande",-68.8362454771,-32.8980016265,2,"Barrio Civico",2366816.36021,"0","medio"
36886,"Morera","07/04/2011 15:54","Alto (> 8 mts)",115,"Grande",-68.8590767903,-32.8800742482,7,"Residencial Parque",1786336.08966,"0","alto"
15081,"Acacia SP","17/11/2011 09:54","Muy bajo (1 - 2 mts)",2,"Chico",-68.858954799,-32.8691956225,6,"Residencial Norte",2694682.37982,"0","bajo"
10831,"Morera","30/03/2011 13:11","Alto (> 8 mts)",100,"Grande",-68.8556333903,-32.8773210896,6,"Residencial Norte",2694682.37982,"0","alto"
28727,"Tipa","14/03/2011 08:59","Medio (4 - 8 mts)",82,"Grande",-68.8481583366,-32.8878045304,5,"Residencial Sur",2423808.92355,"0","medio"
33623,"Morera","16/05/2011 12:26","Alto (> 8 mts)",161,"Grande",-68.8546053587,-32.8877333695,5,"Residencial Sur",2423808.92355,"1","alto"
45307,"Morera","09/09/2011 12:53","Alto (> 8 mts)",128,"Grande",-68.8233537782,-32.8720827982,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
27871,"Fresno europeo","04/11/2011 11:22","Alto (> 8 mts)",140,"Grande",-68.8387454119,-32.8942264394,2,"Barrio Civico",2366816.36021,"0","alto"
45982,"Morera","24/08/2011 11:36","Medio (4 - 8 mts)",90,"Grande",-68.8183533475,-32.8688360313,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
25620,"Paraiso","16/02/2011 18:55","Alto (> 8 mts)",172,"Grande",-68.8379765347,-32.9019461585,2,"Barrio Civico",2366816.36021,"0","muy alto"
26975,"Morera","03/11/2011 17:04","Bajo (2 - 4 mts)",44,"Mediano",-68.8341793324,-32.8863614067,3,"Parque O'Higgins",1531146.02653,"0","bajo"
3031,"Morera","15/09/2011 12:49","Medio (4 - 8 mts)",90,"Grande",-68.8279094596,-32.8731050435,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
40966,"Morera","14/04/2011 15:33","Alto (> 8 mts)",174,"Grande",-68.8418819717,-32.8851641068,1,"Parque Central",1655357.93265,"0","muy alto"
39191,"Morera","25/11/2010 09:02","Alto (> 8 mts)",170,"Grande",-68.8536519294,-32.8731685103,6,"Residencial Norte",2694682.37982,"0","muy alto"
5855,"Fresno europeo","03/05/2011 12:10","Alto (> 8 mts)",88,"Grande",-68.8368070888,-32.8762925054,1,"Parque Central",1655357.93265,"0","medio"
35314,"Fresno europeo","23/06/2011 13:18","Medio (4 - 8 mts)",110,"Grande",-68.8532405938,-32.8824780133,1,"Parque Central",1655357.93265,"0","alto"
44632,"Fresno europeo","25/08/2011 13:11","Alto (> 8 mts)",120,"Grande",-68.8239896348,-32.8666281744,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
38033,"Fresno europeo","07/12/2010 09:33","Alto (> 8 mts)",70,"Grande",-68.8472909313,-32.8720192717,6,"Residencial Norte",2694682.37982,"0","medio"
2945,"Fresno europeo","20/09/2011 11:01","Medio (4 - 8 mts)",98,"Grande",-68.8306744412,-32.8736567418,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
30542,"Fresno europeo","08/02/2011 09:18","Medio (4 - 8 mts)",50,"Mediano",-68.8579639298,-32.8667763079,6,"Residencial Norte",2694682.37982,"0","medio"
18536,"Morera","05/07/2011 12:49","Alto (> 8 mts)",190,"Grande",-68.837965275,-32.8731939885,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
39664,"Morera","22/10/2010 09:26","Alto (> 8 mts)",180,"Grande",-68.8471982333,-32.8686891108,6,"Residencial Norte",2694682.37982,"0","muy alto"
40431,"Fresno europeo","11/04/2011 12:18","Medio (4 - 8 mts)",75,"Grande",-68.8449361078,-32.8838850029,1,"Parque Central",1655357.93265,"0","medio"
8819,"Acer","01/02/2011 13:22","Muy bajo (1 - 2 mts)",15,"Chico",-68.8545981979,-32.867531454,6,"Residencial Norte",2694682.37982,"0","bajo"
12933,"Olmo bola","12/01/2011 13:17","Medio (4 - 8 mts)",130,"Grande",-68.8439407887,-32.8641490961,4,"Cuarta Oeste",1173332.70145,"0","alto"
24235,"Fresno americano","27/01/2011 12:04","Alto (> 8 mts)",120,"Grande",-68.844797013,-32.9013637755,2,"Barrio Civico",2366816.36021,"0","alto"
30912,"Fresno europeo","14/02/2011 10:05","Medio (4 - 8 mts)",104,"Grande",-68.8559603136,-32.8646970496,6,"Residencial Norte",2694682.37982,"0","alto"
4991,"Fresno europeo","28/06/2011 09:27","Alto (> 8 mts)",148,"Grande",-68.8326890739,-32.8624399133,4,"Cuarta Oeste",1173332.70145,"0","alto"
29260,"Fresno americano","23/02/2011 16:51","Medio (4 - 8 mts)",140,"Grande",-68.8449744006,-32.8884067658,2,"Barrio Civico",2366816.36021,"0","alto"
29087,"Fresno americano","28/04/2011 09:07","Alto (> 8 mts)",150,"Grande",-68.8438903643,-32.8863788097,1,"Parque Central",1655357.93265,"0","alto"
19810,"Morera","04/08/2011 11:15","Alto (> 8 mts)",180,"Grande",-68.8347514766,-32.8637360542,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
30718,"Morera","07/02/2011 09:06","Alto (> 8 mts)",150,"Grande",-68.856175607,-32.8667951038,6,"Residencial Norte",2694682.37982,"1","alto"
5329,"Fresno europeo","27/04/2011 10:26","Medio (4 - 8 mts)",110,"Grande",-68.8420084694,-32.8783746848,1,"Parque Central",1655357.93265,"0","alto"
46883,"Pltano","08/09/2011 13:25","Alto (> 8 mts)",185,"Grande",-68.8341605117,-32.8710900354,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
17822,"Paraiso","21/07/2011 11:52","Medio (4 - 8 mts)",100,"Grande",-68.8433284289,-32.8700316361,4,"Cuarta Oeste",1173332.70145,"0","alto"
21299,"Morera","13/06/2011 11:34","Alto (> 8 mts)",145,"Grande",-68.852354136,-32.8978274588,5,"Residencial Sur",2423808.92355,"0","alto"
3386,"Morera","28/09/2011 10:46","Alto (> 8 mts)",210,"Grande",-68.8306693915,-32.8755953111,4,"Cuarta Este Área Fundacional",1822015.85685,"0","muy alto"
19069,"Morera","27/07/2011 11:01","Alto (> 8 mts)",105,"Grande",-68.8422306526,-32.8726925085,4,"Cuarta Oeste",1173332.70145,"0","alto"
39201,"Fresno europeo","25/11/2010 13:17","Medio (4 - 8 mts)",70,"Grande",-68.8543059755,-32.8723838982,6,"Residencial Norte",2694682.37982,"0","medio"
6408,"Morera","16/05/2011 13:45","Alto (> 8 mts)",138,"Grande",-68.854076412,-32.8878307962,5,"Residencial Sur",2423808.92355,"0","alto"
38575,"Morera","22/12/2010 13:11","Alto (> 8 mts)",120,"Grande",-68.853120926,-32.8705433263,6,"Residencial Norte",2694682.37982,"0","alto"
21545,"Morera","08/06/2011 11:48","Alto (> 8 mts)",120,"Grande",-68.8543096907,-32.8950215178,5,"Residencial Sur",2423808.92355,"1","alto"
18990,"Caducifolio","13/07/2011 09:54","Muy bajo (1 - 2 mts)",8,"Chico",-68.8410549068,-32.8717919915,4,"Cuarta Oeste",1173332.70145,"0","bajo"
4607,"Morera","01/08/2011 10:48","Muy bajo (1 - 2 mts)",2,"Chico",-68.8370911549,-32.8675935294,4,"Cuarta Oeste",1173332.70145,"0","bajo"
1288,"Morera","30/11/2011 18:25","Medio (4 - 8 mts)",60,"Mediano",-68.8777775401,-32.8701082573,8,"Aeroparque",2203364.73622,"0","medio"
11673,"Paraiso","26/01/2011 13:26","Alto (> 8 mts)",140,"Grande",-68.8494000241,-32.8681740556,6,"Residencial Norte",2694682.37982,"0","alto"
13488,"Morera","31/01/2011 12:56","Alto (> 8 mts)",160,"Grande",-68.8520152344,-32.8635919756,6,"Residencial Norte",2694682.37982,"0","alto"
29554,"Pltano","25/02/2011 12:48","Alto (> 8 mts)",136,"Grande",-68.8427456258,-32.8923658323,2,"Barrio Civico",2366816.36021,"0","alto"
25015,"Ailanthus","15/02/2011 09:42","Alto (> 8 mts)",140,"Grande",-68.8349336814,-32.8964088673,2,"Barrio Civico",2366816.36021,"0","alto"
37010,"Pltano","07/04/2011 17:22","Alto (> 8 mts)",182,"Grande",-68.8571371719,-32.8770321445,6,"Residencial Norte",2694682.37982,"0","muy alto"
21441,"Morera","10/05/2011 10:21","Alto (> 8 mts)",300,"Grande",-68.8556437763,-32.8932752837,5,"Residencial Sur",2423808.92355,"0","muy alto"
34124,"Eucalyptus","10/03/2011 09:27","Bajo (2 - 4 mts)",36,"Mediano",-68.8559081688,-32.8728734272,6,"Residencial Norte",2694682.37982,"0","bajo"
6097,"Pltano","29/04/2011 11:23","Alto (> 8 mts)",144,"Grande",-68.840148133,-32.8860726803,3,"Parque O'Higgins",1531146.02653,"0","alto"
43955,"Olmo comun","12/10/2011 11:36","Medio (4 - 8 mts)",80,"Grande",-68.8312727537,-32.8848798264,3,"Parque O'Higgins",1531146.02653,"0","medio"
8309,"Pltano","23/03/2011 18:27","Alto (> 8 mts)",172,"Grande",-68.8429639502,-32.893793122,2,"Barrio Civico",2366816.36021,"0","muy alto"
5711,"Morera","04/05/2011 13:43","Medio (4 - 8 mts)",31,"Mediano",-68.8410452017,-32.8788280052,1,"Parque Central",1655357.93265,"0","bajo"
4587,"Morera","16/08/2011 07:36","Alto (> 8 mts)",145,"Grande",-68.8346066969,-32.8671829144,4,"Cuarta Oeste",1173332.70145,"0","alto"
25320,"Morera","09/02/2011 11:02","Medio (4 - 8 mts)",130,"Grande",-68.8391354553,-32.8994352763,2,"Barrio Civico",2366816.36021,"0","alto"
27256,"Pltano","26/10/2011 09:20","Alto (> 8 mts)",250,"Grande",-68.8356269246,-32.8888038915,3,"Parque O'Higgins",1531146.02653,"0","muy alto"
29968,"Fresno americano","28/04/2011 09:49","Alto (> 8 mts)",132,"Grande",-68.8429653865,-32.8865497532,1,"Parque Central",1655357.93265,"0","alto"
21007,"Fresno europeo","22/06/2011 09:12","Alto (> 8 mts)",120,"Grande",-68.8625796267,-32.9007614936,5,"Residencial Sur",2423808.92355,"0","alto"
43034,"Fresno europeo","04/10/2011 11:20","Medio (4 - 8 mts)",60,"Mediano",-68.8330196878,-32.8777072228,4,"Cuarta Este Área Fundacional",1822015.85685,"0","medio"
34102,"Morera","30/05/2011 13:37","Medio (4 - 8 mts)",130,"Grande",-68.8575650693,-32.8849391335,5,"Residencial Sur",2423808.92355,"0","alto"
7025,"Morera","10/06/2011 11:42","Medio (4 - 8 mts)",90,"Grande",-68.8540183915,-32.8967390011,5,"Residencial Sur",2423808.92355,"0","medio"
33300,"Pltano","24/06/2011 11:14","Alto (> 8 mts)",138,"Grande",-68.8572853513,-32.8896582857,5,"Residencial Sur",2423808.92355,"0","alto"
7919,"Morera","10/06/2011 12:59","Medio (4 - 8 mts)",32,"Mediano",-68.859796839,-32.8890712722,5,"Residencial Sur",2423808.92355,"0","bajo"
23726,"Paraiso","25/01/2011 12:21","Medio (4 - 8 mts)",106,"Grande",-68.850015602,-32.9011902346,2,"Barrio Civico",2366816.36021,"0","alto"
541,"Morera","08/03/2012 17:39","Medio (4 - 8 mts)",140,"Grande",-68.821350583,-32.8679191216,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
46249,"Morera","27/09/2011 12:23","Alto (> 8 mts)",160,"Grande",-68.8259818364,-32.8756120132,4,"Cuarta Este Área Fundacional",1822015.85685,"1","alto"
23929,"Morera","19/01/2012 09:37","Alto (> 8 mts)",90,"Grande",-68.8515255776,-32.8989298268,2,"Barrio Civico",2366816.36021,"0","medio"
30508,"Pltano","04/04/2011 15:13","Alto (> 8 mts)",108,"Grande",-68.8398832152,-32.8875536625,3,"Parque O'Higgins",1531146.02653,"0","alto"
31384,"Morera","23/05/2011 13:04","Medio (4 - 8 mts)",120,"Grande",-68.8515177583,-32.8840778783,1,"Parque Central",1655357.93265,"0","alto"
5436,"Caducifolio","18/04/2011 08:57","Medio (4 - 8 mts)",80,"Grande",-68.8417917599,-32.8789513881,1,"Parque Central",1655357.93265,"0","medio"
28319,"Morera","10/03/2011 15:35","Alto (> 8 mts)",162,"Grande",-68.8501464116,-32.8920934145,5,"Residencial Sur",2423808.92355,"0","alto"
28366,"Morera","15/03/2011 12:45","Alto (> 8 mts)",140,"Grande",-68.8488321614,-32.8888105573,5,"Residencial Sur",2423808.92355,"1","alto"
18900,"Paraiso","02/08/2011 10:17","Alto (> 8 mts)",360,"Grande",-68.840862274,-32.870317426,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
24535,"Prunas","27/01/2011 13:11","Bajo (2 - 4 mts)",30,"Mediano",-68.8431352853,-32.9011266989,2,"Barrio Civico",2366816.36021,"0","bajo"
20510,"Morera","01/06/2011 11:55","Alto (> 8 mts)",180,"Grande",-68.8608211022,-32.8971646888,5,"Residencial Sur",2423808.92355,"0","muy alto"
30037,"Pltano","29/04/2011 10:43","Alto (> 8 mts)",158,"Grande",-68.8400367634,-32.8870916581,3,"Parque O'Higgins",1531146.02653,"0","alto"
24327,"Jacarand","26/01/2011 13:23","Alto (> 8 mts)",70,"Grande",-68.8439197008,-32.9020564869,2,"Barrio Civico",2366816.36021,"0","medio"
6770,"Morera","23/05/2011 10:15","Medio (4 - 8 mts)",79,"Grande",-68.8573205315,-32.894985077,5,"Residencial Sur",2423808.92355,"0","medio"
40453,"Pltano","11/04/2011 10:43","Alto (> 8 mts)",210,"Grande",-68.8429649996,-32.8830638618,1,"Parque Central",1655357.93265,"0","muy alto"
28546,"Morera","21/02/2011 09:34","Alto (> 8 mts)",143,"Grande",-68.849316161,-32.8888987155,5,"Residencial Sur",2423808.92355,"0","alto"
20261,"Fresno europeo","17/05/2011 10:21","Alto (> 8 mts)",135,"Grande",-68.8595023667,-32.8925809101,5,"Residencial Sur",2423808.92355,"0","alto"
20590,"Morera","30/05/2011 10:54","Bajo (2 - 4 mts)",35,"Mediano",-68.8626716863,-32.8972783642,5,"Residencial Sur",2423808.92355,"0","bajo"
13955,"Paraiso sombrilla","29/11/2011 12:13","Medio (4 - 8 mts)",90,"Grande",-68.8769003675,-32.8646700175,8,"Aeroparque",2203364.73622,"0","medio"
18323,"Pltano","01/08/2011 13:07","Alto (> 8 mts)",180,"Grande",-68.8375063333,-32.8677513078,4,"Cuarta Oeste",1173332.70145,"0","muy alto"
35134,"Fresno americano","28/03/2011 10:03","Medio (4 - 8 mts)",83,"Grande",-68.8531553633,-32.8800019419,6,"Residencial Norte",2694682.37982,"0","medio"
29516,"Morera","18/02/2011 11:59","Alto (> 8 mts)",182,"Grande",-68.8443675376,-32.8930450386,2,"Barrio Civico",2366816.36021,"0","muy alto"
35443,"Morera","28/03/2011 10:51","Alto (> 8 mts)",180,"Grande",-68.8549188982,-32.8810569133,6,"Residencial Norte",2694682.37982,"0","muy alto"
12397,"Morera","21/01/2011 09:57","Alto (> 8 mts)",140,"Grande",-68.8483588831,-32.8666362819,6,"Residencial Norte",2694682.37982,"0","alto"
47615,"Morera","08/09/2011 10:56","Alto (> 8 mts)",168,"Grande",-68.8295863239,-32.8710127476,4,"Cuarta Este Área Fundacional",1822015.85685,"0","alto"
19835,"Morera","04/08/2011 10:05","Alto (> 8 mts)",105,"Grande",-68.8348208538,-32.8647015952,4,"Cuarta Oeste",1173332.70145,"0","alto"
24363,"Olmo comun","26/01/2011 09:47","Alto (> 8 mts)",110,"Grande",-68.8452867103,-32.9025292529,2,"Barrio Civico",2366816.36021,"0","alto"
14637,"Aguaribay","12/12/2011 12:38","Medio (4 - 8 mts)",110,"Grande",-68.8792540087,-32.8655489849,8,"Aeroparque",2203364.73622,"0","alto"
5691,"lamo criollo","29/04/2011 13:07","Alto (> 8 mts)",120,"Grande",-68.8393551293,-32.8753284562,1,"Parque Central",1655357.93265,"0","alto"
34250,"Morera","22/03/2011 13:06","Alto (> 8 mts)",170,"Grande",-68.8527855466,-32.8755090125,6,"Residencial Norte",2694682.37982,"0","muy alto"
44167,"Morera","26/09/2011 11:44","Medio (4 - 8 mts)",115,"Grande",-68.8349465757,-32.8771231513,1,"Parque Central",1655357.93265,"0","alto"
29232,"Pltano","25/02/2011 17:11","Alto (> 8 mts)",290,"Grande",-68.8460940373,-32.8872029265,1,"Parque Central",1655357.93265,"0","muy alto"
15495,"Paraiso","22/11/2011 12:09","Bajo (2 - 4 mts)",60,"Mediano",-68.8602799921,-32.8716576052,7,"Residencial Parque",1786336.08966,"0","medio"
29081,"Olmo comun","28/04/2011 09:26","Medio (4 - 8 mts)",40,"Mediano",-68.844420665,-32.8862791068,1,"Parque Central",1655357.93265,"0","bajo"
32333,"Pltano","24/06/2011 12:03","Alto (> 8 mts)",130,"Grande",-68.8519938137,-32.8906422683,5,"Residencial Sur",2423808.92355,"1","alto"
38927,"Acer","26/10/2010 11:40","Medio (4 - 8 mts)",62,"Grande",-68.8486239202,-32.8706546528,6,"Residencial Norte",2694682.37982,"0","medio"
31301,"Morera","25/02/2011 13:15","Alto (> 8 mts)",180,"Grande",-68.8485065999,-32.8646142473,6,"Residencial Norte",2694682.37982,"1","muy alto"
29736,"Pltano","15/03/2011 09:38","Alto (> 8 mts)",220,"Grande",-68.8411340912,-32.8926587791,2,"Barrio Civico",2366816.36021,"0","muy alto"
8846,"Fresno europeo","31/01/2011 13:44","Bajo (2 - 4 mts)",36,"Mediano",-68.8538386461,-32.8675140561,6,"Residencial Norte",2694682.37982,"0","bajo"
